Asset association report
All time
Asset status,Asset,Asset type,Level,Status,Status reason,Added by,Last updated,Clicks,Impr.,CTR,Currency code,Avg. CPC,Cost
Enabled,"Mobile Mercedes Vito servicing with genuine parts, Xentry reset and checks.",Description,Ad,Eligible,,Advertiser, --,0,10,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/2251100479349640131,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:10 AM",0,11,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/2251100479349640131,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:10 AM",0,0, --,GBP,0,0.00
Enabled,Brake Quotes Available,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:27 AM",0,1,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/2251100479349640131,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:05 AM",0,0, --,GBP,0,0.00
Enabled,Genuine Quality Parts,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:27 AM",0,2,0.00%,GBP,0,0.00
Enabled,W639 and W447 covered with written report and fixed pricing confirmed first.,Description,Ad,Eligible,,Advertiser, --,0,23,0.00%,GBP,0,0.00
Enabled,Front Pads From £169,Headline,Ad,Eligible,,Advertiser, --,0,1,0.00%,GBP,0,0.00
Enabled,Mobile Sprinter Brakes,Headline,Ad,Eligible,,Advertiser, --,0,2,0.00%,GBP,0,0.00
Enabled,Front Pads From £169,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Mobile Brake Service,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:25 AM",0,0, --,GBP,0,0.00
Enabled,"See Pricing
Fixed-price diagnostic call-outs
Clear tiers for every scenario
https://tripointdiagnostics.co.uk/pricing",Sitelink,Account,Eligible,,Advertiser,"Mar 25, 2026, 10:27 AM",4,56,7.14%,GBP,7.06,28.25
Enabled,020 8058 6095,Call,Campaign,Eligible,,Advertiser,"Mar 26, 2026, 8:04 AM",0,2,0.00%,GBP,0,0.00
Enabled,Mercedes Citan Brakes,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Pads & Discs Fitted,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:28 AM",0,0, --,GBP,0,0.00
Enabled,Genuine Parts Used,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:27 AM",1,33,3.03%,GBP,1.92,1.92
Enabled,Diagnostic Check Incl.,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:27 AM",0,1,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/8777335796000318273,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:10 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/8777335796000318273,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:08 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/5445649819342046943,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:08 AM",0,0, --,GBP,0,0.00
Enabled,Mobile Brake Service,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:27 AM",0,1,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/2472917691431339307,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:11 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/2472917691431339307,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:10 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/2472917691431339307,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:10 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/2472917691431339307,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:08 AM",0,0, --,GBP,0,0.00
Enabled,"W639 and W447 covered at your home, yard or depot across Kent and SE London.",Description,Ad,Eligible,,Advertiser, --,0,2,0.00%,GBP,0,0.00
Enabled,"Areas Covered
Kent and SE London
Mobile Mercedes van specialist
https://tripointdiagnostics.co.uk/areas-covered",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:13 AM",0,9,0.00%,GBP,0,0.00
Enabled,"Areas Covered
Kent and SE London
Mobile Mercedes van specialist
https://tripointdiagnostics.co.uk/areas-covered",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 9:29 AM",0,1,0.00%,GBP,0,0.00
Enabled,"Areas Covered
Kent and SE London
Mobile Mercedes van specialist
https://tripointdiagnostics.co.uk/areas-covered",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:11 AM",2,35,5.71%,GBP,4.76,9.51
Enabled,"Areas Covered
Kent and SE London
Mobile Mercedes van specialist
https://tripointdiagnostics.co.uk/areas-covered",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:10 AM",0,8,0.00%,GBP,0,0.00
Enabled,"Areas Covered
Kent and SE London
Mobile Mercedes van specialist
https://tripointdiagnostics.co.uk/areas-covered",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 9:26 AM",0,0, --,GBP,0,0.00
Enabled,"Areas Covered
Kent and SE London
Mobile Mercedes van specialist
https://tripointdiagnostics.co.uk/areas-covered",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:11 AM",0,0, --,GBP,0,0.00
Enabled,"Areas Covered
Kent and SE London
Mobile Mercedes van specialist
https://tripointdiagnostics.co.uk/areas-covered",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:12 AM",0,3,0.00%,GBP,0,0.00
Enabled,W415 and W420 covered with written report and fixed pricing confirmed first.,Description,Ad,Eligible,,Advertiser, --,0,1,0.00%,GBP,0,0.00
Enabled,"Areas We Cover
1-hour radius from SE9 / TN9
Kent & South East London
https://tripointdiagnostics.co.uk/areas",Sitelink,Account,Not eligible,Disapproved,Advertiser,"Mar 25, 2026, 10:27 AM",0,0, --,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Eligible,,Advertiser, --,0,3,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/12946273441738281186,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:50 AM",0,0, --,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Eligible,,Advertiser, --,0,8,0.00%,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Eligible,,Advertiser, --,0,4,0.00%,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Eligible,,Advertiser, --,1,22,4.55%,GBP,2.69,2.69
Enabled,Mobile Citan Servicing,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Eligible,,Advertiser, --,0,1,0.00%,GBP,0,0.00
Enabled,Genuine Parts Used,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:26 AM",0,0, --,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Eligible,,Advertiser, --,0,1,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/11786924097986056346,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:05 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/11786924097986056346,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:06 AM",0,0, --,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,At Home Or Depot,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,At Home Or Depot,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,At Home Or Depot,Headline,Ad,Eligible,,Advertiser, --,0,1,0.00%,GBP,0,0.00
Enabled,Mobile Mercedes Sprinter brake service with fixed-price front pad and disc packages.,Description,Ad,Eligible,,Advertiser, --,0,1,0.00%,GBP,0,0.00
Enabled,Genuine Parts Used,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:28 AM",0,5,0.00%,GBP,0,0.00
Enabled,Written Condition Report,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Written Condition Report,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Mercedes Citan Service,Headline,Ad,Eligible,,Advertiser, --,0,2,0.00%,GBP,0,0.00
Enabled,Written Condition Report,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,"Mobile Mercedes van servicing and brake packages at your home, yard or depot.",Description,Ad,Eligible,,Advertiser, --,0,10,0.00%,GBP,0,0.00
Enabled,Pads & Discs Fitted,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:27 AM",0,2,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/17653169184170227497,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:10 AM",0,1,0.00%,GBP,0,0.00
Enabled,"Genuine parts, Xentry service reset and written condition report included.",Description,Ad,Eligible,,Advertiser, --,0,7,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/17653169184170227497,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:10 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/17653169184170227497,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:05 AM",0,0, --,GBP,0,0.00
Enabled,Mobile Mercedes Van Service,Headline,Ad,Eligible,,Advertiser, --,0,11,0.00%,GBP,0,0.00
Enabled,Mobile Brake Service,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:28 AM",0,0, --,GBP,0,0.00
Enabled,Minor Service From £175,Headline,Ad,Eligible,,Advertiser, --,0,2,0.00%,GBP,0,0.00
Enabled,Minor Service From £175,Headline,Ad,Eligible,,Advertiser, --,0,3,0.00%,GBP,0,0.00
Enabled,Minor Service From £175,Headline,Ad,Eligible,,Advertiser, --,2,21,9.52%,GBP,4.76,9.51
Enabled,W906 and W907 covered with written report and fixed pricing confirmed first.,Description,Ad,Eligible,,Advertiser, --,3,42,7.14%,GBP,2.11,6.32
Enabled,Minor Service From £175,Headline,Ad,Eligible,,Advertiser, --,0,6,0.00%,GBP,0,0.00
Enabled,Book now for a decision visit and a clear next-step plan.,Description,Ad,Not eligible, --; --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Kent & SE London Coverage,Headline,Ad,Not eligible, --,Advertiser, --,2,46,4.35%,GBP,2.02,4.03
Enabled,Mercedes Vito Diagnostics,Headline,Ad,Not eligible, --,Advertiser, --,3,38,7.89%,GBP,2.67,8.01
Enabled,Kent & SE London Coverage,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Kent & SE London Coverage,Headline,Ad,Not eligible, --,Advertiser, --,4,44,9.09%,GBP,2.28,9.11
Enabled,Intermittent Fault Diagnosis,Headline,Ad,Not eligible, --,Advertiser, --,19,188,10.11%,GBP,2.44,46.40
Enabled,AdBlue / SCR Diagnostics,Headline,Ad,Not eligible, --; --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Coding & Adaptations,Callout,Campaign,Eligible,,Advertiser,"Feb 22, 2026, 12:27 PM",5,86,5.81%,GBP,2.17,10.84
Enabled,Courier & Fleet Friendly,Headline,Ad,Not eligible, --,Advertiser, --,0,4,0.00%,GBP,0,0.00
Enabled,Live Data & Guided Tests,Headline,Ad,Not eligible, --,Advertiser, --,0,12,0.00%,GBP,0,0.00
Enabled,Courier & Fleet Friendly,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/266446162421637324,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:03 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/266446162421637324,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:05 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/266446162421637324,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:06 AM",0,0, --,GBP,0,0.00
Enabled,Mobile Mercedes Citan brake service with fixed-price front pad and disc packages.,Description,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,"Mobile Mercedes Citan servicing with genuine parts, service reset and checks.",Description,Ad,Eligible,,Advertiser, --,0,1,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/8393665296947573282,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:03 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/8393665296947573282,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:05 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/8393665296947573282,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:06 AM",0,0, --,GBP,0,0.00
Enabled,Mobile Van Servicing,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:27 AM",0,5,0.00%,GBP,0,0.00
Enabled,Dealer-Level Diagnostics,Callout,Campaign,Eligible,,Advertiser,"Feb 22, 2026, 12:27 PM",13,183,7.10%,GBP,2.31,29.99
Enabled,Mercedes Vans Only,Callout,Campaign,Eligible,,Advertiser,"Feb 22, 2026, 12:27 PM",3,53,5.66%,GBP,1.76,5.27
Enabled,W906 / W907 Specialists,Headline,Ad,Not eligible, --,Advertiser, --,0,5,0.00%,GBP,0,0.00
Enabled,Dealer-level scan depth + electrical checks to isolate the real cause.,Description,Ad,Not eligible, --,Advertiser, --,16,143,11.19%,GBP,2.36,37.77
Enabled,Xentry Coding & Adaptations,Headline,Ad,Not eligible, --,Advertiser, --,3,68,4.41%,GBP,2.23,6.68
Enabled,Clear Test Plan,Callout,Campaign,Eligible,,Advertiser,"Feb 22, 2026, 12:27 PM",8,116,6.90%,GBP,2.27,18.13
Enabled,"Intermittent faults need a process. We test, prove and plan - no guessing.",Description,Ad,Not eligible, --,Advertiser, --,30,355,8.45%,GBP,2.41,72.25
Enabled,Dealer-Level Fault Finding,Headline,Ad,Not eligible, --,Advertiser, --,0,5,0.00%,GBP,0,0.00
Enabled,Tripoint Diagnostics,Business name,Campaign,Eligible,,Advertiser,"Feb 22, 2026, 12:47 PM",39,300,13.00%,GBP,2.47,96.41
Enabled,Fast VOR Triage Options,Callout,Campaign,Eligible,,Advertiser,"Feb 22, 2026, 12:27 PM",4,64,6.25%,GBP,2.10,8.39
Enabled,Coding & Adaptations,Headline,Ad,Not eligible, --,Advertiser, --,0,8,0.00%,GBP,0,0.00
Enabled,Warning Lights Investigated,Headline,Ad,Not eligible, --,Advertiser, --,4,50,8.00%,GBP,2.36,9.42
Enabled,Stop Replacing Parts,Headline,Ad,Not eligible, --,Advertiser, --,0,7,0.00%,GBP,0,0.00
Enabled,Stop Replacing Parts,Headline,Ad,Not eligible, --,Advertiser, --,1,18,5.56%,GBP,2.49,2.49
